CustomerID,OfferID,ContractID,PaymentModeID,ServiceID,ChurnID,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,TenureInMonth
5195-KPUNQ,5,1,1,437,1,34.58,28.0,96.75,5206.55,0.0,0.0,1832.74,7039.29,53
5196-SGOAK,2,3,2,213,11,9.05,21.0,75.7,75.7,0.0,0.0,9.05,84.75,1
5196-WPYOW,1,6,1,484,1,6.53,19.0,60.05,3994.05,0.0,0.0,437.51,4431.56,67
5197-LQXXH,1,4,1,33,1,13.41,18.0,83.3,5894.5,37.44,0.0,952.11,6809.17,71
5197-PYEPU,5,1,1,736,1,6.37,69.0,94.45,3923.8,0.0,140.0,267.54,4331.34,42
5197-YPYBZ,1,5,1,21,1,39.59,,25.25,274.7,0.0,0.0,475.08,749.78,12
5198-EFNBM,1,1,2,418,1,46.62,4.0,90.65,5199.8,0.0,0.0,2657.34,7857.14,57
5198-HQAEN,6,1,2,322,1,1.53,57.0,89.7,3165.6,0.0,0.0,53.55,3219.15,35
5199-FPUSP,1,6,1,74,1,,12.0,34.05,1113.95,0.0,0.0,0.0,1113.95,33
5201-CBWYG,1,6,2,21,1,16.48,,24.8,1476.25,0.0,0.0,1021.76,2498.01,62
5201-FRKKS,6,2,2,73,1,17.3,26.0,74.3,1952.25,40.54,0.0,432.5,2344.21,25
5201-USSQZ,1,2,1,155,1,42.26,2.0,85.9,2196.45,0.0,0.0,1098.76,3295.21,26
5202-IVJNU,1,2,1,739,4,,24.0,30.1,1131.3,0.0,150.0,0.0,1281.3,39
5203-XEHAX,1,6,2,586,1,45.56,7.0,64.35,2053.05,46.39,0.0,1549.04,3555.7,34
5204-HMGYF,1,1,1,275,1,33.07,23.0,87.2,4345.0,0.0,0.0,1620.43,5965.43,49
5204-QZXPU,1,3,2,725,2,,21.0,39.65,733.35,0.0,0.0,0.0,733.35,19
5206-HPJKM,1,3,1,116,1,33.68,14.0,55.5,934.15,0.0,0.0,572.56,1506.71,17
5206-XZZQI,5,3,1,674,1,49.21,29.0,80.6,4348.1,39.45,90.0,2608.13,7006.78,53
5207-PLSTK,1,3,1,9,5,26.26,22.0,48.75,48.75,0.0,0.0,26.26,75.01,1
5208-FVQKB,4,5,1,253,1,24.93,15.0,67.95,4664.15,0.0,0.0,1745.1,6409.25,70
5208-HFSBT,2,3,1,319,2,42.55,30.0,55.05,102.75,0.0,0.0,85.1,187.85,2
5213-TWWJU,1,2,2,388,1,45.24,59.0,91.0,2626.15,0.0,0.0,1266.72,3892.87,28
5214-CHIWJ,1,6,1,24,1,21.66,,20.3,595.05,0.0,0.0,584.82,1179.87,27
5214-NLTIT,4,4,1,754,1,23.7,59.0,90.8,6511.8,0.0,60.0,1706.4,8278.2,72
5215-LNLDJ,1,3,2,315,1,,76.0,-7.0,149.05,0.0,0.0,0.0,149.05,7
5216-WASFJ,6,4,2,146,1,5.3,3.0,84.85,2633.4,0.0,0.0,164.3,2797.7,31
5219-YIPTK,1,3,2,41,17,11.32,12.0,104.4,3409.6,0.0,0.0,373.56,3783.16,33
5220-AGAAX,4,4,2,21,1,2.71,,24.0,1664.3,0.0,0.0,184.28,1848.58,68
5222-IMUKT,1,2,2,27,1,47.3,24.0,91.05,2871.5,0.0,0.0,1513.6,4385.1,32
5222-JCXZT,1,2,3,24,1,20.16,,19.0,78.9,0.0,0.0,80.64,159.54,4
5223-UZAVK,5,1,1,276,1,9.95,2.0,100.3,6603.8,0.0,0.0,636.8,7240.6,64
5226-NOZFC,1,3,2,166,1,40.35,13.0,85.75,2146.5,0.0,0.0,1049.1,3195.6,26
5227-JSCFE,4,5,1,15,1,,19.0,46.35,3353.4,18.64,0.0,0.0,3334.76,71
5228-EXCET,1,3,2,103,7,12.54,20.0,80.85,1008.7,0.0,0.0,163.02,1171.72,13
5229-DTFYB,1,4,2,138,1,10.26,2.0,98.8,3959.15,27.09,0.0,420.66,4352.72,41
5229-PRWKT,2,3,2,146,10,24.76,2.0,86.55,649.65,0.0,0.0,198.08,847.73,8
5231-FIQPA,1,4,1,24,1,2.32,,19.85,810.45,0.0,0.0,95.12,905.57,41
5232-NXPAY,5,5,1,64,1,3.47,12.0,74.45,3510.3,0.0,0.0,163.09,3673.39,47
5233-AOZUF,1,3,2,18,1,5.39,17.0,74.95,2149.05,0.0,0.0,156.31,2305.36,29
5233-GEEAX,2,3,2,294,2,,4.0,29.4,221.9,0.0,0.0,0.0,221.9,8
5236-PERKL,1,4,2,163,12,48.86,6.0,112.95,6465.0,0.0,0.0,2785.02,9250.02,57
5236-XMZJY,5,2,2,32,1,22.08,26.0,59.65,2536.55,0.0,0.0,927.36,3463.91,42
5240-CAOYT,1,3,2,341,1,28.27,41.0,87.55,4884.85,1.83,0.0,1611.39,6494.41,57
5240-IJOQT,1,3,2,18,2,11.34,20.0,74.7,74.7,0.0,0.0,11.34,86.04,1
5242-UOWHD,5,5,1,24,1,39.03,,20.35,929.2,0.0,0.0,1756.35,2685.55,45
5243-SAOTC,5,3,2,67,1,7.64,3.0,79.85,4308.25,0.0,0.0,412.56,4720.81,54
5244-IRFIH,1,3,2,161,20,27.78,8.0,94.5,3105.55,0.0,0.0,916.74,4022.29,33
5245-VDBUR,1,6,1,374,1,,8.0,35.45,1958.95,0.0,0.0,0.0,1958.95,52
5248-KWLAR,4,5,2,59,1,18.42,29.0,90.35,6325.25,0.0,0.0,1307.82,7633.07,71
5248-RPYWW,1,4,2,755,1,9.88,16.0,90.15,6716.45,0.0,0.0,711.36,7427.81,72
5248-YGIJN,1,4,1,59,1,10.92,28.0,90.25,6369.45,0.0,0.0,786.24,7155.69,72
5249-QYHEX,5,4,1,21,1,33.44,,24.8,1024.7,0.0,0.0,1337.6,2362.3,40
5256-SKJGO,1,4,2,355,1,,30.0,54.6,3423.5,0.0,0.0,0.0,3423.5,64
5260-UMPWX,1,3,1,24,1,24.44,,20.25,493.95,0.0,0.0,635.44,1129.39,26
5261-QSHQM,2,3,2,167,7,,9.0,24.45,86.6,0.0,0.0,0.0,86.6,4
5266-PFRQK,5,1,1,24,1,39.48,,20.85,1071.6,0.0,0.0,2052.96,3124.56,52
5268-DSMNQ,1,1,1,22,1,11.41,25.0,97.95,5936.55,0.0,0.0,707.42,6643.97,62
5269-NRGDP,1,6,2,64,1,14.8,23.0,73.15,3088.25,0.0,0.0,621.6,3709.85,42
5271-DBYSJ,3,3,1,444,1,26.84,15.0,79.15,827.7,0.0,140.0,295.24,1262.94,11
5271-YNWVR,4,4,2,12,21,23.67,22.0,113.15,7856.0,0.0,0.0,1609.56,9465.56,68
5274-XHAKY,5,3,2,30,1,1.6,59.0,94.3,3893.6,0.0,0.0,65.6,3959.2,41
5275-PMFUT,1,4,1,121,1,,18.0,64.8,4719.75,0.0,0.0,0.0,4719.75,72
5275-SQEIZ,1,3,1,103,2,14.91,21.0,80.85,80.85,0.0,0.0,14.91,95.76,1
5276-KQWHG,2,3,2,13,21,15.32,21.0,69.6,131.65,0.0,0.0,30.64,162.29,2
5277-ZLOOR,2,3,2,23,4,5.49,25.0,85.55,187.45,0.0,0.0,10.98,198.43,2
5278-PNYOX,1,5,1,35,1,11.11,27.0,100.65,4917.75,0.0,0.0,544.39,5462.14,49
5281-BUZGT,6,3,2,29,7,23.33,23.0,90.85,3186.7,0.0,0.0,839.88,4026.58,36
5285-MVEHD,5,1,1,380,1,34.1,13.0,105.6,6068.65,0.0,0.0,1909.6,7978.25,56
5286-YHCVC,1,4,2,41,1,40.49,15.0,104.8,7470.1,0.0,0.0,2915.28,10385.38,72
5287-QWLKY,1,3,1,396,11,44.66,8.0,105.1,7548.1,0.0,0.0,3170.86,10718.96,71
5288-AHOUP,1,4,2,103,1,41.58,3.0,78.5,874.2,0.0,0.0,457.38,1331.58,11
5293-WXJAK,1,3,2,500,13,17.25,27.0,104.05,1133.65,0.0,0.0,189.75,1323.4,11
5294-CDGWY,1,6,2,756,8,,2.0,59.3,3014.65,0.0,0.0,0.0,3014.65,51
5294-DMSFH,1,3,1,27,1,33.62,13.0,87.8,2621.75,0.0,0.0,974.98,3596.73,29
5294-IMHHT,1,6,2,386,1,32.94,17.0,97.75,5043.2,0.0,0.0,1745.82,6789.02,53
5295-PCJOO,1,3,2,215,8,9.77,16.0,49.4,184.4,0.0,10.0,39.08,233.48,4
5296-BFCYD,1,4,3,24,1,14.91,,20.1,936.85,0.0,0.0,685.86,1622.71,46
5296-PSYVW,1,5,2,21,1,8.98,,24.55,1750.7,0.0,0.0,646.56,2397.26,72
5297-MDOIR,5,1,1,757,1,34.51,46.0,81.15,5224.5,0.0,0.0,2174.13,7398.63,63
5298-GSTLM,5,1,2,486,1,48.92,11.0,101.4,6176.6,0.0,0.0,2935.2,9111.8,60
5299-RULOA,1,3,2,80,18,24.48,30.0,100.25,1064.65,0.0,0.0,244.8,1309.45,10
5299-SJCZT,2,3,2,49,4,21.86,6.0,101.55,298.35,0.0,0.0,65.58,363.93,3
5301-GAUUY,6,3,2,67,2,1.49,21.0,80.35,2596.15,0.0,0.0,47.68,2643.83,32
5302-BDJNT,1,2,2,610,1,45.62,59.0,95.5,3418.2,0.0,0.0,1596.7,5014.9,35
5304-EFJLP,1,4,2,54,1,16.92,19.0,111.65,8022.85,0.0,110.0,1218.24,9351.09,72
5306-BVTKJ,5,1,1,758,1,38.3,85.0,55.8,2651.2,0.0,0.0,1838.4,4489.6,48
5307-DZCVC,6,3,1,23,21,48.95,9.0,85.95,2628.6,0.0,0.0,1566.4,4195.0,32
5307-UVGNB,1,3,2,702,1,,25.0,48.7,2495.2,0.0,0.0,0.0,2495.2,53
5309-TAIKL,1,2,2,759,1,8.29,21.0,62.8,418.3,0.0,0.0,58.03,476.33,7
5310-NOOVA,1,5,2,24,1,13.42,,19.95,907.05,0.0,0.0,617.32,1524.37,46
5311-IHLEI,3,3,2,760,1,,9.0,50.95,605.75,0.0,0.0,0.0,605.75,12
5312-IRCFR,1,1,2,16,1,37.47,69.0,92.85,5980.75,0.0,0.0,2398.08,8378.83,64
5312-TSZVC,1,6,1,24,1,23.56,,19.65,270.6,0.0,0.0,353.4,624.0,15
5312-UXESG,5,2,2,49,1,29.19,4.0,98.05,3990.6,0.0,0.0,1196.79,5187.39,41
5313-FPXWG,5,1,2,21,1,34.36,,24.6,1266.4,47.91,0.0,1752.36,2970.85,51
5315-CKEQK,1,1,2,439,1,4.71,21.0,51.0,1381.8,0.0,80.0,131.88,1593.68,28
5317-FLPJF,4,4,2,616,1,,73.0,61.35,4193.4,0.0,130.0,0.0,4323.4,66
5318-IXUZF,1,3,2,166,8,6.2,6.0,87.15,183.75,0.0,0.0,12.4,196.15,2
5318-YKDPV,1,4,1,316,1,41.08,18.0,79.15,3566.6,0.0,0.0,1766.44,5333.04,43
5320-BRKGK,5,5,1,576,1,2.87,69.0,75.8,4415.75,0.0,0.0,166.46,4582.21,58
5321-NTRKC,4,5,2,174,1,35.01,59.0,79.85,5234.95,0.0,0.0,2310.66,7545.61,66
5322-TEUJK,1,5,2,12,1,4.91,29.0,114.6,8100.25,0.0,0.0,348.61,8448.86,71
5322-ZSMZY,1,5,1,21,1,7.03,,25.75,755.6,0.0,0.0,217.93,973.53,31
5324-KTGCG,1,6,2,24,1,44.82,,20.85,1539.75,0.0,0.0,3182.22,4721.97,71
5325-UWTWJ,6,3,1,341,1,22.42,21.0,90.55,2929.75,0.0,0.0,695.02,3624.77,31
5327-CNLUQ,5,4,2,14,1,6.1,18.0,96.9,4473.45,0.0,0.0,292.8,4766.25,48
5327-XOKKY,4,4,1,465,1,11.26,3.0,73.45,5329.0,0.0,0.0,810.72,6139.72,72
5329-KRDTM,4,5,1,662,1,33.68,10.0,77.35,5396.25,0.0,0.0,2424.96,7821.21,72
5331-RGMTT,1,3,1,761,1,38.48,13.0,99.05,5295.7,0.0,40.0,2077.92,7413.62,54
5334-AFQJB,4,4,1,21,1,2.37,,25.1,1789.9,0.0,0.0,170.64,1960.54,72
5334-JLAXU,5,3,1,250,1,15.54,19.0,94.1,5475.9,0.0,0.0,932.4,6408.3,60
5336-UFNZP,5,1,2,41,1,19.58,26.0,107.45,7047.5,0.0,0.0,1272.7,8320.2,65
5337-IIWKZ,6,3,2,762,1,,76.0,44.85,1442.6,0.0,0.0,0.0,1442.6,34
5338-YHWYT,1,5,1,763,1,49.99,27.0,61.45,2302.35,48.79,110.0,1849.63,4213.19,37
5339-PXDVH,2,2,2,29,1,31.57,18.0,90.65,367.95,0.0,0.0,126.28,494.23,4
5339-TJFEK,5,3,2,642,1,14.75,52.0,105.5,6487.2,0.0,150.0,914.5,7551.7,62
5343-SGUBI,5,1,1,67,1,42.9,14.0,80.2,4297.6,0.0,0.0,2230.8,6528.4,52
5345-BMKWB,1,2,1,24,1,4.98,,20.25,158.35,0.0,0.0,39.84,198.19,8
5346-BZCHP,4,5,1,24,1,25.18,,19.4,1346.2,0.0,0.0,1737.42,3083.62,69
5348-CAGXB,3,3,2,51,1,33.36,22.0,89.55,1021.75,0.0,0.0,400.32,1422.07,12
5349-AZPEW,2,2,1,167,1,,53.0,25.05,125.5,0.0,0.0,0.0,125.5,5
5349-IECLD,1,2,2,61,2,26.05,2.0,94.95,178.1,0.0,0.0,52.1,230.2,2
5351-QESIO,2,2,3,20,5,,17.0,24.2,24.2,0.0,0.0,0.0,24.2,1
5353-WILCI,6,2,2,130,1,44.11,15.0,56.05,1522.65,0.0,110.0,1235.08,2867.73,28
5356-CSVSQ,1,2,2,246,5,40.99,48.0,64.6,174.2,0.0,0.0,122.97,297.17,3
5356-KZCKT,5,4,1,21,1,2.38,,24.45,1513.6,0.0,0.0,138.04,1651.64,58
5356-RHIPP,2,3,1,24,7,45.49,,20.2,20.2,0.0,0.0,45.49,65.69,1
5357-TZHPP,1,3,1,78,11,30.8,18.0,84.4,732.5,0.0,0.0,277.2,1009.7,9
5360-LJCNJ,1,4,2,141,1,10.46,3.0,105.15,7555.0,0.0,60.0,742.66,8357.66,71
5360-XGYAZ,1,4,2,145,1,,16.0,65.65,4664.5,0.0,60.0,0.0,4724.5,72
5364-EVNIB,1,3,2,208,17,30.88,3.0,79.8,973.45,0.0,0.0,401.44,1374.89,13
5364-XYIRR,1,3,2,70,2,21.08,9.0,94.65,4812.75,0.0,0.0,1075.08,5887.83,51
5365-LLFYV,2,3,1,36,5,5.47,29.0,45.85,105.6,0.0,0.0,10.94,116.54,2
5366-IJEQJ,3,3,2,51,8,5.54,59.0,88.7,1761.45,0.0,0.0,110.8,1872.25,20
5366-OBVMR,3,3,1,170,1,35.96,17.0,50.3,908.75,0.0,0.0,647.28,1556.03,18
5370-IIVVL,6,1,1,279,1,38.72,59.0,104.5,3778.0,0.0,0.0,1432.64,5210.64,37
5371-VYLSX,1,3,2,284,1,47.99,22.0,83.4,4113.7,0.0,0.0,2399.5,6513.2,50
5372-FBKBN,3,2,1,24,1,8.68,,20.75,452.2,0.0,0.0,182.28,634.48,21
5373-SFODM,1,3,1,146,3,24.54,5.0,85.25,3132.75,0.0,0.0,883.44,4016.19,36
5375-XLDOF,4,4,2,280,1,37.97,27.0,114.35,7665.8,0.0,10.0,2619.93,10295.73,69
5376-DEQCP,1,3,2,13,7,27.12,23.0,70.6,70.6,0.0,0.0,27.12,97.72,1
5376-PCKNB,4,1,1,141,1,17.49,12.0,104.45,7459.0,0.0,130.0,1259.28,8848.28,72
5377-NDTOU,4,5,1,10,1,9.5,76.0,91.05,6293.75,0.0,0.0,674.5,6968.25,71
5378-IKEEG,2,3,2,557,18,,2.0,35.75,35.75,0.0,0.0,0.0,35.75,1
5380-AFSSK,1,3,3,70,8,46.45,10.0,93.9,486.85,0.0,0.0,232.25,719.1,5
5380-WJKOV,6,3,2,41,12,21.69,28.0,106.35,3549.25,0.0,0.0,737.46,4286.71,34
5380-XPJNZ,1,6,1,24,1,40.64,,20.05,678.2,0.0,0.0,1544.32,2222.52,38
5382-SOYZL,1,3,2,70,1,11.15,17.0,95.1,2162.6,0.0,0.0,245.3,2407.9,22
5382-TEMLV,1,3,2,9,1,19.39,16.0,50.9,2298.55,0.0,0.0,872.55,3171.1,45
5383-MMTWC,1,3,2,78,6,46.05,22.0,84.0,613.4,0.0,0.0,368.4,981.8,8
5384-ZTTWP,3,2,3,24,1,17.43,,19.8,272.95,18.55,0.0,261.45,515.85,15
5385-SUIRI,1,3,2,159,12,37.6,23.0,104.2,5568.35,0.0,0.0,1955.2,7523.55,52
5386-THSLQ,4,6,2,361,1,,9.0,45.55,3027.25,0.0,0.0,0.0,3027.25,66
5387-ASZNZ,4,1,1,195,1,36.48,5.0,-8.0,4174.35,0.0,0.0,2407.68,6582.03,66
5389-FFVKB,1,3,1,103,17,2.08,25.0,80.3,2483.05,0.0,0.0,66.56,2549.61,32
5392-AKEMH,1,3,2,36,1,31.22,12.0,45.05,523.1,0.0,0.0,374.64,897.74,12
5393-HJZSM,6,2,2,735,1,32.43,19.0,76.3,2404.15,0.0,0.0,1037.76,3441.91,32
5393-RXQSZ,1,2,2,103,11,19.32,22.0,79.6,79.6,0.0,0.0,19.32,98.92,1
5394-MEITZ,1,4,2,379,1,14.0,42.0,80.6,4946.7,0.0,0.0,840.0,5786.7,60
5394-SVGJV,1,2,2,39,7,30.72,42.0,98.8,3475.55,0.0,0.0,1136.64,4612.19,37
5396-IZEPB,2,2,1,24,1,24.89,,19.7,180.7,0.0,0.0,224.01,404.71,9
5397-NSKQG,4,5,1,87,1,,17.0,50.9,3281.65,0.0,0.0,0.0,3281.65,67
5397-TUPSH,1,1,2,13,1,28.68,20.0,70.95,4555.2,7.43,0.0,1864.2,6411.97,65
5399-ZIMKF,1,3,2,213,1,32.81,16.0,74.65,383.65,0.0,0.0,164.05,547.7,5
5402-HTOTQ,1,2,2,511,1,5.79,4.0,55.3,875.35,0.0,0.0,92.64,967.99,16
5404-GGUKR,2,3,2,351,1,17.16,7.0,51.35,262.3,0.0,0.0,85.8,348.1,5
5405-ZMYXQ,2,3,1,18,1,1.28,42.0,74.6,548.9,0.0,0.0,10.24,559.14,8
5406-KGRMX,1,5,2,21,1,2.66,,24.55,1719.15,0.0,0.0,188.86,1908.01,71
5414-OFQCB,1,4,1,764,1,30.77,10.0,90.45,5229.8,0.0,70.0,1753.89,7053.69,57
5419-CONWX,1,3,1,122,2,12.68,10.0,99.8,442.85,0.0,0.0,50.72,493.57,4
5419-JKZNQ,1,2,3,18,1,2.86,19.0,77.9,2351.45,0.0,0.0,85.8,2437.25,30
5419-JPRRN,1,3,2,49,21,10.38,7.0,101.45,101.45,0.0,0.0,10.38,111.83,1
5419-KLXBN,1,3,2,418,7,24.64,5.0,89.15,2257.75,0.0,0.0,616.0,2873.75,25
5423-BHIXO,1,3,2,511,1,32.02,3.0,54.2,1739.6,0.0,0.0,1024.64,2764.24,32
5424-RLQLC,3,3,1,765,1,1.48,25.0,59.65,638.95,0.0,90.0,14.8,743.75,10
5429-LWCMV,3,3,2,62,1,34.73,6.0,89.15,1057.55,0.0,70.0,416.76,1544.31,12
5433-KYGHE,3,3,3,255,1,47.72,22.0,86.0,1164.05,0.0,0.0,668.08,1832.13,14
5438-QMDDL,1,3,1,611,1,8.3,48.0,59.8,1130.85,0.0,0.0,157.7,1288.55,19
5439-WIKXB,5,3,2,766,1,46.46,2.0,94.55,3851.45,0.0,40.0,1904.86,5796.31,41
5440-FLBQG,4,4,2,66,10,48.88,4.0,108.4,7318.2,0.0,0.0,3372.72,10690.92,69
5440-VHLUL,4,1,2,279,1,44.57,28.0,105.2,7386.05,0.0,0.0,3075.33,10461.38,69
5442-BHQNG,1,2,2,13,5,44.77,9.0,70.35,139.25,0.0,0.0,89.54,228.79,2
5442-BXVND,1,2,2,21,1,9.97,,24.25,838.5,0.0,0.0,329.01,1167.51,33
5442-PPTJY,3,5,1,24,1,4.71,,19.7,258.35,0.0,0.0,56.52,314.87,12
5442-UTCVD,1,2,2,295,10,43.72,21.0,91.85,257.05,0.0,0.0,131.16,388.21,3
5442-XSDCW,3,3,2,521,7,13.33,19.0,79.5,868.5,0.0,50.0,146.63,1065.13,11
5443-SCMKX,1,1,2,423,1,21.38,26.0,94.3,5610.15,5.55,150.0,1240.04,6994.64,58
5445-GLVOT,3,3,2,105,1,31.53,11.0,49.8,1049.05,0.0,0.0,693.66,1742.71,22
5445-PZWGX,5,6,2,767,18,8.08,21.0,102.0,6529.25,0.0,110.0,500.96,7140.21,62
5445-UTODQ,1,3,2,222,7,11.58,27.0,81.1,576.65,0.0,0.0,81.06,657.71,7
5446-DKWYW,5,1,2,389,1,39.31,10.0,65.2,3965.05,0.0,0.0,2397.91,6362.96,61
5447-VYTKW,1,2,1,267,1,15.09,28.0,53.45,1461.45,0.0,0.0,407.43,1868.88,27
5447-WZAFP,5,1,3,122,1,8.33,73.0,100.3,5200.8,0.0,0.0,441.49,5642.29,53
5448-VWNAM,3,3,1,204,1,8.02,57.0,75.9,1375.6,0.0,0.0,152.38,1527.98,19
5449-FIBXJ,3,2,2,111,14,28.04,22.0,103.3,2012.7,0.0,0.0,532.76,2545.46,19
5451-MHQOF,1,1,3,21,1,32.93,,24.45,1431.65,0.0,0.0,1844.08,3275.73,56
5451-YHYPW,4,4,1,768,1,44.89,24.0,115.75,8443.7,0.0,120.0,3232.08,11795.78,72
5453-AXEPF,3,3,2,67,1,46.71,8.0,80.5,1336.9,0.0,0.0,794.07,2130.97,17
5453-YBTWV,1,4,1,769,1,49.67,19.0,101.1,6994.8,0.0,0.0,3476.9,10471.7,70
5456-ITGIC,1,4,1,121,1,,9.0,64.45,4641.1,0.0,0.0,0.0,4641.1,72
5457-COLHT,1,5,2,487,1,40.36,53.0,80.65,5542.55,0.0,0.0,2784.84,8327.39,69
5458-CQJTA,5,4,2,741,3,40.47,30.0,74.8,4820.15,0.0,0.0,2630.55,7450.7,65
5461-QKNTN,1,1,2,327,1,4.59,5.0,94.3,3953.15,0.0,0.0,197.37,4150.52,43
5465-BUBFA,5,5,2,24,1,21.28,,19.3,772.4,0.0,0.0,872.48,1644.88,41
5468-BPMMO,1,2,2,24,1,16.07,,19.6,851.2,0.0,0.0,739.22,1590.42,46
5469-CTCWN,1,1,2,770,12,46.95,21.0,106.0,6547.7,0.0,0.0,2863.95,9411.65,61
5469-NUJUR,1,4,1,24,1,19.1,,19.95,373.5,0.0,0.0,362.9,736.4,19
5472-CVMDX,1,5,1,436,1,,58.0,38.9,2719.2,0.0,0.0,0.0,2719.2,68
5473-KHBPS,5,1,1,22,1,8.16,20.0,95.7,4976.15,0.0,0.0,424.32,5400.47,52
5474-LAMUQ,6,6,1,24,1,35.8,,20.1,533.9,0.0,0.0,859.2,1393.1,24
5478-JJVZK,1,3,1,435,1,15.69,24.0,60.9,2033.85,0.0,0.0,517.77,2551.62,33
5480-HPRRX,1,2,2,167,11,,30.0,25.3,77.75,0.0,0.0,0.0,77.75,3
5480-TBGPH,1,3,1,122,13,44.96,28.0,99.3,2431.35,0.0,0.0,1079.04,3510.39,24
5480-XTFFL,6,5,1,24,1,9.8,,21.0,697.7,0.0,0.0,303.8,1001.5,31
5481-NTDOH,1,1,1,614,1,38.47,20.0,107.05,7142.5,0.0,0.0,2577.49,9719.99,67
5482-NUPNA,1,3,1,484,2,18.03,59.0,60.4,272.15,0.0,0.0,72.12,344.27,4
5482-PLVPE,1,2,2,167,2,,11.0,24.35,41.85,0.0,0.0,0.0,41.85,2
5482-VXSXJ,1,3,1,50,1,46.5,17.0,93.2,2157.3,0.0,0.0,1023.0,3180.3,22
5485-ITNPC,1,4,2,275,1,7.61,10.0,85.9,5595.3,0.0,0.0,502.26,6097.56,66
5485-WUYWF,1,2,2,771,9,5.57,24.0,66.4,94.55,0.0,0.0,11.14,105.69,2
5493-SDRDQ,2,3,3,425,7,5.33,52.0,55.1,113.35,0.0,0.0,10.66,124.01,2
5494-HECPR,2,3,2,222,16,32.92,3.0,80.25,80.25,0.0,0.0,32.92,113.17,1
5494-WOZRZ,1,4,1,316,1,38.22,23.0,82.0,5999.85,0.0,0.0,2713.62,8713.47,71
5495-GPSRW,1,4,1,24,1,27.11,,19.7,419.4,0.0,0.0,542.2,961.6,20
5498-IBWPI,4,1,1,188,1,48.11,27.0,49.4,3251.85,0.0,0.0,3175.26,6427.11,66
5498-TXHLF,1,2,2,51,21,40.78,4.0,87.45,2874.15,0.0,0.0,1386.52,4260.67,34
5499-ECUTN,1,1,1,772,1,6.56,11.0,66.05,3021.45,0.0,40.0,308.32,3369.77,47
5501-TVMGM,1,3,2,183,5,39.19,69.0,55.25,55.25,0.0,60.0,39.19,154.44,1
5502-RLUYV,1,3,2,41,7,37.2,27.0,103.95,7446.9,0.0,0.0,2566.8,10013.7,69
5504-WSIUR,1,1,2,313,1,13.4,3.0,90.25,6385.95,0.0,100.0,938.0,7423.95,70
5505-OVWQW,1,6,3,24,1,4.38,,20.15,353.65,0.0,0.0,74.46,428.11,17
5510-BOIUJ,1,2,1,24,10,12.81,,19.25,19.25,0.0,0.0,12.81,32.06,1
5512-IDZEI,1,6,2,21,1,18.45,,24.9,1174.8,0.0,0.0,848.7,2023.5,46
5514-YQENT,1,4,2,7,1,30.58,59.0,111.15,4507.15,0.0,0.0,1253.78,5760.93,41
5515-AKOAJ,1,3,2,39,17,41.83,9.0,100.1,5440.9,0.0,0.0,2258.82,7699.72,54
5515-IDEJJ,2,2,3,24,7,45.77,,19.9,19.9,0.0,0.0,45.77,65.67,1
5515-RUGKN,1,3,1,648,1,30.53,26.0,54.75,438.05,0.0,0.0,244.24,682.29,8
5519-NPHVG,1,3,2,502,18,12.75,24.0,94.2,1046.1,7.39,120.0,153.0,1311.71,12
5519-TEEUH,6,1,1,24,1,21.16,,20.15,682.15,0.0,0.0,698.28,1380.43,33
5519-YLDGW,3,3,2,159,6,1.21,16.0,103.9,2254.2,0.0,0.0,25.41,2279.61,21
5520-FVEWJ,1,3,2,85,2,40.63,59.0,84.5,916.9,0.0,0.0,487.56,1404.46,12
5522-JBWMO,1,2,2,36,5,15.66,29.0,44.0,44.0,0.0,0.0,15.66,59.66,1
5522-NYKPB,6,2,2,5,1,11.79,59.0,85.9,2199.05,0.0,0.0,294.75,2493.8,25
5524-KHNJP,6,6,1,499,1,48.85,30.0,74.75,2453.3,0.0,0.0,1612.05,4065.35,33
5527-ACHSO,1,2,1,599,1,47.61,12.0,70.5,829.3,0.0,0.0,523.71,1353.01,11
5529-GIBVH,1,5,1,24,1,3.49,,20.15,1046.2,0.0,0.0,164.03,1210.23,47
5533-NHFRF,1,4,2,773,1,,26.0,44.4,265.8,0.0,0.0,0.0,265.8,7
5533-RJFTJ,5,3,2,774,1,,58.0,30.2,1453.1,0.0,0.0,0.0,1453.1,49
5536-RTPWK,5,3,2,84,12,20.48,22.0,99.05,4853.75,14.24,0.0,1003.52,5843.03,49
5536-SLHPM,1,3,2,95,7,19.41,4.0,77.75,4458.15,0.0,0.0,1067.55,5525.7,55
5537-UXXVS,3,2,2,24,1,48.03,,19.25,375.25,0.0,0.0,960.6,1335.85,20
5539-HIVAK,1,2,3,21,1,25.57,,25.7,734.6,0.0,0.0,715.96,1450.56,28
5539-TMZLF,1,3,2,13,2,33.84,5.0,69.75,69.75,0.0,0.0,33.84,103.59,1
5542-DHSXL,1,2,1,399,1,6.77,3.0,54.7,235.05,0.0,0.0,27.08,262.13,4
5542-NKVRU,5,4,2,24,1,18.31,,20.75,844.45,0.0,0.0,769.02,1613.47,42
5542-TBBWB,1,3,2,193,5,9.36,14.0,69.9,69.9,0.0,10.0,9.36,89.26,1
5543-QDCRY,1,3,2,113,1,20.76,30.0,56.4,234.85,0.0,0.0,83.04,317.89,4
